AT_SERIAL,DATE,LOAD_ZONE_LAT,LOAD_ZONE_LON,Latitude,Longitude,HEX,DZ_LZ_TRAVEL_START,DZ_LZ_TRAVEL_END,DZ_LZ_TRAVEL_DURATION,DZ_LZ_DISTANCE_TRAVELED_KM,D_L_AT_FUEL,DZ_LZ_AVG_SPD,25METER_QUEUE_ZONE_ENTER,25METER_QUEUE_ZONE_END,QUEUE_ZONE_DURATION,AT_LOADING_START,AT_LOADING_END,AT_LOADING_DURATION,AT_DUMP_START,AT_DUMP_END,AT_DUMP_DURATION,LZ_DZ_TRAVEL_DURATION,LZ_DZ_DISTANCE_TRAVELED_KM,L_D_AT_FUEL,LZ_DZ_AVG_SPD,CYCLE_TIME,D_L_IDLE,D_L_TRAVEL_ONLY,L_D_IDLE,L_D_TRAVEL_ONLY,D_L_IDLE_PERCENT,L_D_IDLE_PERCENT,QUEUE_PERCENTAGE,LOADING_PERCENTAGE,L_D_TRAVEL_PERCENTAGE,D_L_TRAVEL_PERCENTAGE,Capacity,cycleid,zone,site,Day,DailyRainfall,TractorTime,AT_MODEL
T4R01020,2015-09-02,37.113,-113.458,37.113,-113.458,AGS02174,"2015-09-02 12:24:20","2015-09-02 12:33:08","0 days 00:08:48",3.5,5.36486603774,14.1767735849,"2015-09-02 12:31:18","2015-09-02 12:31:32",0.23333333333333334,"2015-09-02 12:31:30","2015-09-02 12:33:08",98,"2015-09-02 12:40:36","2015-09-02 12:40:49",13,"0 days 00:07:28.000000000",3.02,5.58107197228,15.57,16.5,1,429,1,447,0,0,1,10,45,43,31.4,818,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0889,-113.474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 12:33:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,818,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.113,-113.458,37.113,-113.458,AGS02174,"2015-09-02 12:40:50","2015-09-02 12:49:10","0 days 00:08:20",3.5,5.16259065203,15.0007784431,"2015-09-02 12:46:33","2015-09-02 12:47:31",0.9666666666666667,"2015-09-02 12:47:41","2015-09-02 12:49:10",89,"2015-09-02 12:55:55","2015-09-02 12:56:09",14,"0 days 00:06:45.000000000",3.02,5.31035415387,17.21,15.333333333333334,10,401,0,405,1,0,6,10,44,44,31.4,819,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0888,-113.474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 12:49:10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,819,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.113,-113.458,37.113,-113.458,AGS02174,"2015-09-02 12:56:10","2015-09-02 13:04:17","0 days 00:08:07",3.53,5.10654329187,15.5717382413,"2015-09-02 13:02:03","2015-09-02 13:03:07",1.0666666666666667,"2015-09-02 13:03:06","2015-09-02 13:04:17",71,"2015-09-02 13:10:56","2015-09-02 13:11:09",13,"0 days 00:06:39.000000000",2.91,5.24620217917,17.42,15,2,414,0,399,0,0,7,8,44,46,31.4,820,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0887,-113.475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 13:04:17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,820,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.113,-113.458,37.113,-113.458,AGS02174,"2015-09-02 13:11:10","2015-09-02 13:19:18","0 days 00:08:08",3.38,5.10955201583,15.4539591837,"2015-09-02 13:17:02","2015-09-02 13:18:04",1.0333333333333334,"2015-09-02 13:18:02","2015-09-02 13:19:18",76,"2015-09-02 13:26:08","2015-09-02 13:26:22",14,"0 days 00:06:50.000000000",3.13,5.71724245066,16.96,15.216666666666667,6,406,0,410,1,0,7,8,45,44,31.4,821,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0888,-113.475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 13:19:18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,821,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.113,-113.458,37.113,-113.458,AGS02174,"2015-09-02 13:26:23","2015-09-02 13:34:30","0 days 00:08:07",3.39,5.34976222393,15.6404498978,"2015-09-02 13:32:12","2015-09-02 13:33:10",0.9666666666666667,"2015-09-02 13:33:11","2015-09-02 13:34:30",79,"2015-09-02 13:39:54","2015-09-02 13:40:08",14,"0 days 00:05:24.000000000",2.33,5.0344488,18.09,13.766666666666667,2,406,3,321,0,0,7,10,39,49,31.4,822,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0922,-113.471,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 13:34:30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,822,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.113,-113.458,37.113,-113.458,AGS02174,"2015-09-02 13:40:09","2015-09-02 13:46:54","0 days 00:06:45",2.81,4.24471715602,16.03997543,"2015-09-02 13:44:37","2015-09-02 13:45:35",0.9666666666666667,"2015-09-02 13:45:36","2015-09-02 13:46:54",78,"2015-09-02 13:52:15","2015-09-02 13:52:29",14,"0 days 00:05:21.000000000",2.34,5.00939053313,18.35,12.35,4,323,1,320,1,0,8,11,43,44,31.4,823,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0921,-113.471,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 13:46:54",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,823,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.113,-113.458,37.113,-113.458,AGS02174,"2015-09-02 13:52:30","2015-09-02 13:59:33","0 days 00:07:03",2.81,4.26664614387,15.3828066038,"2015-09-02 13:57:33","2015-09-02 13:57:48",0.25,"2015-09-02 13:57:49","2015-09-02 13:59:33",104,"2015-09-02 14:04:52","2015-09-02 14:05:05",13,"0 days 00:05:19.000000000",2.33,4.97053179128,18.55,12.6,2,317,0,319,0,0,2,14,42,42,31.4,824,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.092,-113.471,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 13:59:33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,824,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.113,-113.458,37.113,-113.458,AGS02174,"2015-09-02 14:05:06","2015-09-02 14:11:42","0 days 00:06:36",3.03,4.21835893467,16.4357,"2015-09-02 14:09:15","2015-09-02 14:10:11",0.9333333333333333,"2015-09-02 14:10:10","2015-09-02 14:11:42",92,"2015-09-02 14:16:56","2015-09-02 14:17:09",13,"0 days 00:05:14.000000000",2.34,4.91168740564,18.92,12.066666666666666,1,303,0,314,0,0,8,13,43,42,31.4,825,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0919,-113.471,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 14:11:42",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,825,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.113,-113.458,37.113,-113.458,AGS02174,"2015-09-02 14:17:10","2015-09-02 14:23:42","0 days 00:06:32",3.03,4.37432295731,16.8623155216,"2015-09-02 14:21:35","2015-09-02 14:22:30",0.9166666666666666,"2015-09-02 14:22:31","2015-09-02 14:23:42",71,"2015-09-02 14:29:04","2015-09-02 14:29:18",14,"0 days 00:05:22.000000000",2.45,5.12069472136,18.66,12.15,2,319,1,321,0,0,8,10,44,44,31.4,826,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0918,-113.472,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 14:23:42",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,826,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.113,-113.458,37.113,-113.458,AGS02174,"2015-09-02 14:29:19","2015-09-02 14:36:00","0 days 00:06:41",2.93,4.26944351737,16.3536998263,"2015-09-02 14:33:45","2015-09-02 14:34:40",0.9166666666666666,"2015-09-02 14:34:41","2015-09-02 14:36:00",79,"2015-09-02 14:41:25","2015-09-02 14:41:38",13,"0 days 00:05:25.000000000",2.33,4.92409841148,18.14,12.333333333333334,1,321,0,325,0,0,7,11,44,43,31.4,827,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0921,-113.471,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 14:36:00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,827,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.113,-113.458,37.113,-113.458,AGS02174,"2015-09-02 14:41:39","2015-09-02 14:48:09","0 days 00:06:30",2.81,4.29847576726,16.6477237852,"2015-09-02 14:45:44","2015-09-02 14:46:39",0.9166666666666666,"2015-09-02 14:46:40","2015-09-02 14:48:09",89,"2015-09-02 14:53:17","2015-09-02 14:53:31",14,"0 days 00:05:08.000000000",2.33,4.96185978785,19.22,11.883333333333333,2,299,0,308,0,0,8,12,43,42,31.4,828,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.092,-113.471,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 14:48:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,828,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.113,-113.458,37.113,-113.458,AGS02174,"2015-09-02 14:53:32","2015-09-02 15:00:15","0 days 00:06:43",3.05,4.31730347704,16.4908663366,"2015-09-02 14:58:35","2015-09-02 14:58:46",0.18333333333333332,"2015-09-02 14:58:45","2015-09-02 15:00:15",90,"2015-09-02 15:05:30","2015-09-02 15:05:43",13,"0 days 00:05:15.000000000",2.45,5.06721582278,18.9,12.2,2,311,0,315,0,0,2,12,43,42,31.4,829,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0919,-113.472,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 15:00:15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,829,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.113,-113.458,37.113,-113.458,AGS02174,"2015-09-02 15:05:44","2015-09-02 15:12:52","0 days 00:07:08",2.93,4.38818778295,15.526255814,"2015-09-02 15:10:14","2015-09-02 15:11:13",0.9833333333333333,"2015-09-02 15:11:12","2015-09-02 15:12:52",100,"2015-09-02 15:18:13","2015-09-02 15:18:28",15,"0 days 00:05:21.000000000",2.45,4.87433475748,18.67,12.75,1,327,0,321,0,0,8,13,42,43,31.4,830,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0917,-113.472,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 15:12:52",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,830,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.113,-113.458,37.113,-113.458,AGS02174,"2015-09-02 15:18:29","2015-09-02 15:29:25","0 days 00:10:56",2.92,5.04047606968,10.1065905632,"2015-09-02 15:26:18","2015-09-02 15:27:44",1.4333333333333333,"2015-09-02 15:27:43","2015-09-02 15:29:25",102,"2015-09-02 15:35:27","2015-09-02 15:35:40",13,"0 days 00:06:02.000000000",2.45,5.06403899755,16.62,17.2,177,377,9,353,17,1,8,10,34,37,31.4,831,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0916,-113.472,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 15:29:25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,831,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.113,-113.458,37.113,-113.458,AGS02174,"2015-09-02 15:35:41","2015-09-02 15:42:11","0 days 00:06:30",2.92,4.24126235829,17.028379949,"2015-09-02 15:40:36","2015-09-02 15:40:47",0.18333333333333332,"2015-09-02 15:40:46","2015-09-02 15:42:11",85,"2015-09-02 15:47:20","2015-09-02 15:47:34",14,"0 days 00:05:09.000000000",2.46,5.19537547428,19.52,11.9,1,304,0,309,0,0,2,12,43,43,31.4,832,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0916,-113.472,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 15:42:11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,832,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.113,-113.458,37.113,-113.458,AGS02174,"2015-09-02 15:47:35","2015-09-02 15:54:40","0 days 00:07:05",2.94,4.2617468049,15.5843661972,"2015-09-02 15:51:42","2015-09-02 15:52:40",0.9666666666666667,"2015-09-02 15:52:39","2015-09-02 15:54:40",121,"2015-09-02 15:59:48","2015-09-02 16:00:02",14,"0 days 00:05:08.000000000",2.46,4.92339578209,19.69,12.466666666666667,2,302,0,308,0,0,8,16,41,40,31.4,833,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0915,-113.472,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 15:54:40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,833,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.113,-113.458,37.113,-113.458,AGS02174,"2015-09-02 16:00:03","2015-09-02 16:07:48","0 days 00:07:45",2.94,4.4277174429,14.4932334047,"2015-09-02 16:04:20","2015-09-02 16:06:22",2.033333333333333,"2015-09-02 16:06:21","2015-09-02 16:07:48",87,"2015-09-02 16:15:02","2015-09-02 16:15:16",14,"0 days 00:07:14.000000000",2.91,5.72723056066,15.98,15.233333333333333,44,334,1,433,5,0,13,10,47,37,31.4,834,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0887,-113.475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 16:07:48",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,834,Dump,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,37.1131,-113.458,37.113,-113.458,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 08:29:21","2015-09-02 08:29:34",13,"0 days 00:05:54.000000000",2.8,5.318908723,19.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.4,835,Load,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,NULL,NULL,37.0892,-113.474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,835,Dump,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-02 08:29:35","2015-09-02 08:36:28","0 days 00:06:53",3.02,4.98308301406,17.3217831325,"2015-09-02 08:34:18","2015-09-02 08:35:07",0.8166666666666667,"2015-09-02 08:35:06","2015-09-02 08:36:28",82,"2015-09-02 08:42:40","2015-09-02 08:42:51",11,"0 days 00:06:12.000000000",2.79,5.22602792672,18.51,13.283333333333333,0,331,1,371,0,0,0,10,47,42,31.4,836,Load,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,NULL,NULL,37.0892,-113.474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 08:36:28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,836,Dump,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-02 08:42:52","2015-09-02 08:49:40","0 days 00:06:48",3.03,4.86967291545,17.4790812927,"2015-09-02 08:47:31","2015-09-02 08:48:18",0.7833333333333333,"2015-09-02 08:48:17","2015-09-02 08:49:40",83,"2015-09-02 08:55:36","2015-09-02 08:55:48",12,"0 days 00:05:56.000000000",2.78,5.03427821351,19.27,12.95,1,324,1,355,0,0,6,11,46,42,31.4,837,Load,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,NULL,NULL,37.0891,-113.474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 08:49:40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,837,Dump,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-02 08:55:49","2015-09-02 09:02:49","0 days 00:07:00",3.03,4.87621745843,17.0571021378,"2015-09-02 09:00:47","2015-09-02 09:01:38",0.85,"2015-09-02 09:01:37","2015-09-02 09:02:49",72,"2015-09-02 09:09:08","2015-09-02 09:09:20",12,"0 days 00:06:19.000000000",2.81,5.07893553847,18.18,13.533333333333333,1,347,17,362,0,2,6,9,45,43,31.4,838,Load,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,NULL,NULL,37.0891,-113.474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 09:02:49",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,838,Dump,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,37.1135,-113.453,37.114,-113.453,AGS02174,"2015-09-02 09:09:21","2015-09-02 09:21:14","0 days 00:11:53",3.4,5.00666608349,11.0824369748,"2015-09-02 09:20:07","2015-09-02 09:20:21",0.23333333333333334,"2015-09-02 09:20:20","2015-09-02 09:21:14",54,"2015-09-02 09:28:01","2015-09-02 09:28:13",12,"0 days 00:06:47.000000000",3.44,7.23831544118,19.48,18.883333333333333,256,403,1,406,23,0,1,5,36,36,31.4,839,Load,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,NULL,NULL,37.089,-113.474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 09:21:14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,839,Dump,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-02 09:28:14","2015-09-02 09:35:05","0 days 00:06:51",3.27,5.0708171021,17.6651978208,"2015-09-02 09:33:00","2015-09-02 09:33:46",0.7666666666666667,"2015-09-02 09:33:45","2015-09-02 09:35:05",80,"2015-09-02 09:40:17","2015-09-02 09:40:28",11,"0 days 00:05:12.000000000",2.31,5.05407651805,18.61,12.25,0,331,1,311,0,0,6,11,42,45,31.4,840,Load,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,NULL,NULL,37.0934,-113.471,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 09:35:05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,840,Dump,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-02 09:40:29","2015-09-02 09:46:05","0 days 00:05:36",2.5,3.71777463897,17.1241543027,"2015-09-02 09:43:42","2015-09-02 09:44:28",0.7666666666666667,"2015-09-02 09:44:27","2015-09-02 09:46:05",98,"2015-09-02 09:51:20","2015-09-02 09:51:33",13,"0 days 00:05:15.000000000",2.17,5.57606210443,17.71,11.083333333333334,2,236,1,314,0,0,7,15,47,35,31.4,841,Load,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,NULL,NULL,37.094,-113.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 09:46:05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,841,Dump,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-02 09:51:34","2015-09-02 09:57:27","0 days 00:05:53",2.38,3.61435346557,15.898276338,"2015-09-02 09:54:41","2015-09-02 09:56:11",1.5,"2015-09-02 09:56:09","2015-09-02 09:57:27",78,"2015-09-02 10:02:10","2015-09-02 10:02:21",11,"0 days 00:04:43.000000000",2.17,4.60773713224,19.58,10.8,31,244,0,283,5,0,14,12,44,38,31.4,842,Load,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,NULL,NULL,37.0936,-113.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 09:57:27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,842,Dump,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-02 10:02:22","2015-09-02 10:29:33","0 days 00:27:11",11.95,21.3852971894,17.4337655447,"2015-09-02 10:05:37","2015-09-02 10:06:23",0.7666666666666667,"2015-09-02 10:28:11","2015-09-02 10:29:33",82,"2015-09-02 10:34:03","2015-09-02 10:34:14",11,"0 days 00:04:30.000000000",2.14,4.45427795203,19.65,31.883333333333333,192,1357,0,270,10,0,2,4,14,71,31.4,843,Load,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,NULL,NULL,37.0944,-113.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 10:29:33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,843,Dump,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-02 10:34:15","2015-09-02 10:40:10","0 days 00:05:55",2.42,3.89805373361,16.5197191011,"2015-09-02 10:37:59","2015-09-02 10:38:50",0.85,"2015-09-02 10:38:49","2015-09-02 10:40:10",81,"2015-09-02 10:44:51","2015-09-02 10:45:03",12,"0 days 00:04:41.000000000",2.14,4.67256614662,19.26,10.816666666666666,1,273,0,281,0,0,8,12,43,42,31.4,844,Load,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,NULL,NULL,37.0942,-113.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 10:40:10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,844,Dump,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-02 10:45:04","2015-09-02 10:51:47","0 days 00:06:43",2.41,3.71383536097,14.3240346535,"2015-09-02 10:48:39","2015-09-02 10:49:35",0.9333333333333333,"2015-09-02 10:49:34","2015-09-02 10:51:47",133,"2015-09-02 11:12:45","2015-09-02 11:12:57",12,"0 days 00:20:58.000000000",2.41,18.8825890115,17.17,27.9,1,269,41,1217,0,2,3,8,73,16,31.4,845,Load,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,NULL,NULL,37.0939,-113.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 10:51:47",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,845,Dump,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-02 11:12:58","2015-09-02 11:30:57","0 days 00:17:59",7.45,13.011533625,15.8989176688,"2015-09-02 11:17:32","2015-09-02 11:18:37",1.0833333333333333,"2015-09-02 11:29:34","2015-09-02 11:30:57",83,"2015-09-02 11:35:47","2015-09-02 11:35:59",12,"0 days 00:04:50.000000000",2.27,4.78927653444,18.93,23.033333333333335,108,888,1,289,8,0,5,6,21,64,31.4,846,Load,UT,2015-09-02,0,1,740
T4R02503,2015-09-02,NULL,NULL,37.0936,-113.471,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 11:30:57",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,846,Dump,UT,2015-09-02,0,1,740
